StatID,MatchID,PlayerID,MinutesPlayed,Goals,Assists,PassAccuracy,ShotsOnTarget
37605,1250,22,66,3,3,100,0
37606,146,864,75,1,1,81,2
37607,2090,656,85,2,0,73,3
37608,940,149,26,0,0,80,1
37609,1469,62,41,5,0,81,0
37610,1059,545,34,0,2,92,5
37611,632,895,1,0,2,59,3
37612,813,609,75,5,0,91,2
37613,982,103,32,3,1,73,3
37614,1732,334,34,1,3,51,0
37615,1398,291,70,1,1,71,5
37616,2366,347,62,5,0,100,1
37617,35,270,79,5,0,77,2
37618,1857,72,32,4,2,77,0
37619,400,375,59,4,2,50,4
37620,259,444,77,2,0,73,5
37621,784,496,85,0,2,56,5
37622,1555,178,62,5,3,51,1
37623,897,822,14,2,1,90,1
37624,728,129,86,1,0,92,0
37625,1117,777,66,1,1,99,1
37626,1749,300,35,0,3,61,1
37627,402,190,9,5,2,70,4
37628,2356,44,81,1,0,62,0
37629,729,710,46,1,1,65,3
37630,288,730,42,5,0,67,3
37631,216,812,6,2,3,95,5
37632,417,482,70,3,3,75,5
37633,96,264,76,4,0,54,5
37634,403,49,0,3,0,91,3
37635,1951,674,85,1,0,67,5
37636,1241,206,26,1,2,80,1
37637,2443,823,58,1,0,88,4
37638,1306,135,63,3,2,64,4
37639,2446,300,69,4,3,59,0
37640,888,778,74,3,3,98,2
37641,539,873,67,5,2,82,3
37642,2113,659,29,1,2,81,3
37643,1131,217,83,5,3,81,1
37644,1686,817,71,5,3,68,1
37645,2081,389,55,1,3,91,2
37646,2340,511,66,5,0,93,5
37647,1744,432,51,3,1,71,3
37648,1847,903,32,0,0,75,1
37649,494,851,43,0,3,99,0
37650,2402,461,45,3,3,80,3
37651,1782,915,76,5,1,69,2
37652,1653,910,26,5,1,69,2
37653,1329,184,32,0,1,84,4
37654,2420,127,20,1,1,86,5
37655,2036,496,77,2,0,73,4
37656,818,861,25,3,1,59,5
37657,654,889,85,4,1,80,5
37658,2174,512,78,5,0,60,5
37659,1331,397,40,3,3,61,1
37660,611,557,56,4,0,91,3
37661,327,240,51,3,0,59,0
37662,506,816,77,4,1,76,4
37663,1343,441,1,2,2,67,1
37664,2167,191,29,1,0,94,1
37665,2440,61,37,4,1,64,2
37666,2289,389,59,2,0,82,4
37667,1288,308,27,5,0,65,0
37668,1973,390,66,3,2,94,0
37669,2240,344,46,3,0,65,3
37670,2007,775,48,5,2,90,5
37671,2382,688,15,0,3,86,4
37672,2254,503,2,5,2,95,1
37673,1456,395,5,0,3,72,1
37674,1137,712,52,4,1,56,5
37675,198,825,32,1,2,82,1
37676,2167,75,77,2,2,50,4
37677,1408,872,86,0,1,53,5
37678,175,140,62,1,0,88,4
37679,2048,354,8,3,1,100,3
37680,625,763,57,0,1,63,5
37681,1725,764,77,1,2,67,5
37682,1018,597,20,2,1,77,5
37683,756,290,57,4,3,68,2
37684,852,854,65,4,3,55,2
37685,1689,100,46,0,1,66,1
37686,2000,651,90,0,1,56,4
37687,1809,326,41,1,0,85,2
37688,605,142,2,5,1,85,5
37689,2263,650,45,3,1,85,2
37690,2042,319,59,4,2,68,0
37691,1918,151,34,4,3,73,4
37692,1167,602,52,3,3,81,3
37693,1074,900,12,0,1,99,1
37694,239,222,0,5,3,50,0
37695,2420,143,21,5,0,89,4
37696,1245,292,78,2,0,58,1
37697,240,603,22,1,0,64,0
37698,1982,638,10,2,2,97,1
37699,2192,518,46,1,1,70,2
37700,2152,354,48,0,0,56,4
37701,1612,112,43,4,2,90,2
37702,124,588,69,2,3,75,0
37703,2329,145,13,1,0,80,3
37704,1032,433,49,0,3,71,1
37705,522,588,17,0,0,76,5
37706,629,60,87,1,0,65,2
37707,2256,560,71,4,2,99,3
37708,41,322,58,4,3,59,2
37709,1507,451,78,4,1,79,4
37710,905,826,9,2,0,72,3
37711,651,233,11,1,2,66,4
37712,2438,296,85,4,2,60,0
37713,2465,248,32,2,3,77,1
37714,371,725,62,2,1,67,0
37715,2357,725,15,2,2,97,4
37716,1327,757,4,5,2,78,4
37717,492,89,6,5,1,61,0
37718,2354,463,37,3,2,67,4
37719,2300,711,67,5,1,92,3
37720,1639,337,22,0,1,73,4
37721,2314,347,69,5,0,58,0
37722,1141,264,18,2,2,78,3
37723,134,829,29,2,2,57,2
37724,2068,6,27,5,0,72,4
37725,1523,36,27,0,1,68,4
37726,107,570,84,2,1,53,4
37727,542,318,89,2,3,83,1
37728,1102,65,55,1,2,53,0
37729,2279,609,77,0,1,99,5
37730,821,384,56,5,3,84,4
37731,549,523,47,1,1,78,1
37732,112,228,24,5,3,95,5
37733,788,368,86,5,2,89,1
37734,2005,874,37,3,0,75,1
37735,1418,118,52,5,0,70,5
37736,1764,879,21,5,2,52,4
37737,2093,121,24,3,1,99,4
37738,831,246,49,2,1,68,4
37739,614,759,82,3,2,86,0
37740,2430,679,55,0,3,79,4
37741,633,168,59,4,1,55,4
37742,1384,194,82,2,2,91,0
37743,1562,138,78,0,2,85,4
37744,474,184,82,2,2,56,5
37745,990,524,32,2,3,96,1
37746,1973,94,88,1,0,57,4
37747,2472,829,8,4,1,75,0
37748,2299,368,14,3,2,60,3
37749,913,68,63,0,1,96,0
37750,946,144,32,2,3,82,2
37751,484,640,76,3,2,90,1
37752,2175,523,15,0,3,100,4
37753,950,248,61,4,1,81,1
37754,999,541,62,2,0,62,1
37755,1729,480,59,3,1,55,0
37756,509,722,67,4,1,57,3
37757,1393,807,32,3,0,62,4
37758,2258,830,62,2,1,77,0
37759,1466,347,44,4,2,61,3
37760,576,678,57,5,2,51,4
37761,133,40,0,2,0,61,4
37762,985,43,15,5,0,73,0
37763,1298,257,35,4,2,88,0
37764,214,143,77,4,1,88,5
37765,2074,117,59,3,1,66,1
37766,103,61,71,3,0,99,1
37767,21,273,85,3,1,94,4
37768,2000,548,26,4,0,69,0
37769,13,22,33,2,1,51,4
37770,1743,251,63,5,2,97,2
37771,1126,879,17,3,1,52,4
37772,1715,600,36,4,0,65,2
37773,1188,337,66,1,1,68,1
37774,1035,849,79,5,1,97,0
37775,1436,318,41,5,2,72,2
37776,1124,279,3,0,3,69,4
37777,1194,476,60,5,1,66,4
37778,439,896,6,4,0,90,1
37779,261,210,76,2,3,97,1
37780,1456,190,4,0,2,50,1
37781,237,55,14,0,1,65,3
37782,1077,882,23,3,1,88,5
37783,796,282,67,4,1,65,5
37784,1176,101,25,4,2,61,0
37785,360,9,33,2,1,93,4
37786,310,304,67,5,2,98,3
37787,2453,814,89,5,1,73,3
37788,1118,732,16,5,2,92,4
37789,425,228,66,1,0,88,5
37790,909,879,2,4,2,94,0
37791,1109,787,63,3,0,86,5
37792,2203,609,28,1,1,94,0
37793,2010,244,0,4,2,50,0
37794,1600,772,53,1,2,55,0
37795,2483,305,81,2,3,70,1
37796,615,391,57,2,2,77,2
37797,1920,880,20,5,0,94,0
37798,948,724,90,2,1,87,0
37799,1405,259,16,4,3,54,5
37800,1958,160,67,0,3,81,4
37801,555,502,26,4,2,60,1
37802,1059,682,55,0,3,88,1
37803,1437,675,18,3,0,51,4
37804,296,767,48,2,0,59,2
37805,2014,99,77,2,2,63,1
37806,1514,99,51,2,0,73,3
37807,1854,183,18,2,2,73,0
37808,959,754,83,0,0,92,4
37809,406,629,4,0,0,90,5
37810,401,101,88,0,2,78,0
37811,225,737,0,3,1,81,0
37812,2206,350,46,4,2,80,2
37813,1453,260,88,5,0,59,4
37814,1220,333,87,0,0,99,4
37815,2006,499,72,2,0,66,5
37816,1820,915,40,3,1,51,5
37817,88,85,17,1,2,78,3
37818,759,549,62,5,3,61,4
37819,774,546,90,5,1,98,1
37820,907,844,22,1,2,59,2
37821,2034,506,26,0,2,62,3
37822,1595,699,6,3,1,79,3
37823,2250,66,62,1,3,96,4
37824,1214,597,37,4,1,82,4
37825,1448,179,38,0,2,62,0
37826,922,654,23,3,2,94,5
37827,2067,203,66,3,2,87,0
37828,2145,754,55,1,0,62,2
37829,1552,815,67,5,0,99,4
37830,2415,735,86,0,1,68,2
37831,1156,109,42,5,2,79,4
37832,152,423,58,2,2,69,0
37833,724,832,20,1,2,91,4
37834,2357,496,22,4,3,69,2
37835,39,421,16,0,2,51,2
37836,1798,365,35,0,2,66,4
37837,339,600,55,5,0,86,5
37838,2006,519,50,2,3,58,5
37839,1423,74,29,5,0,58,1
37840,2095,734,44,4,3,72,3
37841,1792,113,44,0,1,69,5
37842,2321,564,84,3,0,81,4
37843,1431,889,53,1,1,82,1
37844,2036,113,55,2,3,61,1
37845,1219,203,81,0,1,55,0
37846,393,422,75,1,3,53,4
37847,2253,783,56,3,0,51,4
37848,1789,51,36,5,0,69,1
37849,522,906,61,1,1,56,3
37850,44,743,81,0,2,86,1
37851,1867,399,49,3,2,82,3
37852,765,112,59,1,2,63,2
37853,1135,14,40,1,2,66,3
37854,1824,893,7,0,1,61,3
37855,1731,453,39,0,2,84,4
37856,1190,489,82,3,2,64,4
37857,1952,522,80,3,1,57,5
37858,1754,727,36,0,1,81,5
37859,1516,339,25,4,0,58,4
37860,267,612,26,1,2,93,2
37861,1747,530,64,3,1,93,0
37862,2047,652,27,4,2,73,3
37863,413,562,87,2,2,100,1
37864,143,490,35,0,2,55,1
37865,1787,537,23,2,2,52,0
37866,521,727,89,1,2,67,2
37867,556,25,26,4,2,54,1
37868,1893,90,19,3,3,100,5
37869,1677,324,47,3,3,55,0
37870,1924,445,6,0,0,87,5
37871,1302,797,1,4,0,84,1
37872,1762,507,78,5,0,76,2
37873,866,579,30,0,0,75,0
37874,2182,737,77,0,0,88,2
37875,2252,147,86,4,2,58,2
37876,2018,585,43,4,0,90,2
37877,2208,684,63,2,2,81,3
37878,1449,867,44,2,0,92,5
37879,520,824,34,2,0,54,3
37880,116,59,25,4,2,51,3
37881,16,708,61,5,2,78,3
37882,840,249,86,4,3,80,1
37883,2272,521,27,1,1,90,5
37884,74,478,87,0,0,99,3
37885,2134,64,55,4,0,76,1
37886,1510,592,41,0,0,73,2
37887,1997,13,64,2,0,62,3
37888,2294,535,87,1,1,79,4
37889,1931,262,50,2,1,67,0
37890,1129,654,72,3,3,93,5
37891,1591,863,55,4,1,67,1
37892,957,305,18,3,0,86,3
37893,883,22,83,0,0,77,1
37894,2331,781,28,1,2,79,2
37895,1257,875,54,0,1,79,0
37896,664,289,78,4,1,84,0
37897,1752,360,58,3,1,66,1
37898,1011,248,11,5,0,83,4
37899,322,439,21,2,3,97,2
37900,284,460,20,1,2,95,0
37901,1409,771,44,4,3,65,4
37902,2136,681,41,1,3,74,1
37903,1040,244,66,0,1,88,1
37904,2204,81,17,2,0,80,4
37905,2035,840,62,3,3,58,1
37906,399,581,42,0,0,50,0
37907,2154,213,67,1,1,85,0
37908,1399,185,75,0,0,87,2
37909,556,696,76,3,1,99,0
37910,1934,555,8,2,0,78,0
37911,1219,26,68,3,0,100,5
37912,1315,115,44,3,2,60,2
37913,2322,545,55,1,0,90,3
37914,2353,58,6,5,0,91,2
37915,1047,60,29,3,1,97,3
37916,980,24,62,2,2,65,0
37917,155,317,73,2,0,73,3
37918,2145,761,68,4,2,63,2
37919,1715,768,48,0,1,97,4
37920,266,506,73,3,1,51,5
37921,2342,361,51,3,1,71,3
37922,1139,765,17,4,2,69,0
37923,645,620,2,1,2,69,4
37924,1351,178,67,1,0,77,5
37925,1969,754,84,2,3,88,2
37926,1537,487,76,0,3,71,3
37927,1588,889,34,5,1,56,0
37928,729,660,33,4,2,87,1
37929,688,607,58,1,1,68,2
37930,1894,112,12,3,1,59,5
37931,2248,277,5,5,0,53,3
37932,1211,494,21,1,3,82,4
37933,375,13,58,5,3,93,3
37934,1089,270,54,0,0,76,0
37935,806,811,23,1,2,66,3
37936,2146,40,2,0,0,78,3
37937,1765,395,57,0,1,92,5
37938,354,181,67,0,1,69,1
37939,2148,912,53,2,3,57,1
37940,2150,826,29,2,2,97,5
37941,141,822,74,0,3,85,4
37942,262,294,62,0,1,79,0
37943,13,18,6,5,3,83,1
37944,1274,192,66,2,2,52,3
37945,798,641,18,4,3,52,2
37946,2455,10,7,5,1,98,4
37947,1901,555,78,1,0,75,3
37948,118,448,63,2,0,97,2
37949,382,618,43,1,1,81,3
37950,1366,587,83,4,0,51,5
37951,2313,635,54,5,3,97,5
37952,699,837,0,0,2,58,3
37953,420,723,86,2,2,63,4
37954,737,504,45,2,3,94,5
37955,768,479,48,4,1,87,5
37956,2099,526,61,3,0,62,5
37957,411,587,67,3,0,58,5
37958,827,850,19,4,1,85,4
37959,2324,450,9,4,3,69,3
37960,2466,555,62,2,1,60,0
37961,825,624,11,2,1,67,1
37962,979,288,66,1,2,79,1
37963,758,248,70,2,0,56,5
37964,1713,370,80,5,0,63,0
37965,1041,850,63,1,3,67,5
37966,603,731,3,4,3,95,0
37967,2250,872,23,5,2,61,4
37968,1653,821,27,4,0,96,1
37969,1551,281,89,0,2,92,0
37970,2216,344,48,3,1,76,3
37971,1980,224,90,3,0,94,5
37972,455,794,82,3,3,50,5
37973,2455,277,40,3,0,65,1
37974,1343,114,88,4,2,93,4
37975,2412,905,36,3,2,60,5
37976,855,84,88,3,1,72,4
37977,2138,481,64,1,1,79,4
37978,540,407,72,2,0,95,1
37979,856,64,11,0,1,70,3
37980,2120,148,45,3,2,56,0
37981,514,833,11,4,0,71,3
37982,722,840,39,4,2,99,3
37983,1956,48,83,3,0,95,2
37984,1438,439,82,0,3,95,1
37985,266,266,17,3,3,87,1
37986,2125,168,41,0,3,66,1
37987,2324,188,15,1,2,92,4
37988,51,456,71,3,2,94,2
37989,2177,719,1,0,3,81,2
37990,481,796,40,1,3,71,2
37991,650,87,76,0,3,90,2
37992,1132,537,54,0,0,87,4
37993,640,319,38,2,3,91,1
37994,140,384,9,3,0,85,5
37995,1757,543,85,3,1,83,5
37996,1756,761,47,2,0,54,4
37997,1311,915,57,5,2,74,4
37998,63,250,46,2,3,87,1
37999,715,209,13,3,3,53,4
38000,2276,603,67,3,2,65,2
38001,625,603,43,4,0,84,2
38002,301,603,59,1,2,92,3
38003,1721,875,42,0,0,86,1
38004,1227,542,3,2,1,97,0
38005,2446,152,22,5,3,98,0
38006,861,150,20,5,0,84,1
38007,45,638,18,5,0,78,2
38008,1325,330,82,3,1,65,2
38009,793,918,17,4,0,82,1
38010,1719,697,29,0,1,61,4
38011,1634,625,88,4,1,77,5
38012,2393,285,83,3,3,88,4
38013,1155,475,3,3,0,51,5
38014,1738,494,73,4,3,65,2
38015,921,329,8,3,3,95,4
38016,917,525,80,1,2,95,0
38017,449,227,80,2,1,61,2
38018,1510,128,27,2,0,94,1
38019,1178,581,23,4,0,91,5
38020,804,553,3,5,3,71,5
38021,1186,567,56,5,1,90,3
38022,1798,812,66,4,3,91,0
38023,87,174,18,1,3,85,1
38024,1869,341,83,4,1,77,4
38025,1403,837,77,0,3,94,5
38026,482,746,83,1,2,68,0
38027,2495,11,34,3,3,65,5
38028,1747,161,8,3,2,99,4
38029,704,420,7,5,2,81,3
38030,1583,739,56,1,3,100,0
38031,185,95,24,3,3,70,2
38032,1072,343,48,5,2,83,0
38033,747,597,35,1,0,83,2
38034,878,747,33,5,0,51,4
38035,1723,23,18,5,1,78,0
38036,2453,372,81,0,0,65,5
38037,704,64,72,0,3,50,1
38038,803,645,5,1,3,81,5
38039,2008,711,78,3,2,82,1
38040,1896,817,26,3,1,58,1
38041,2166,678,28,1,3,66,5
38042,639,80,44,5,3,92,0
38043,793,386,76,5,2,99,1
38044,1182,779,43,3,3,50,1
38045,713,545,57,5,3,92,5
38046,1521,838,4,2,3,54,4
38047,1215,806,31,5,2,90,0
38048,2295,600,34,0,3,56,3
38049,1895,861,11,0,3,94,3
38050,70,852,38,4,3,93,2
38051,1342,683,11,1,2,97,1
38052,699,644,16,4,1,56,3
38053,1196,816,43,1,0,95,0
38054,394,172,13,1,2,79,2
38055,2181,880,0,2,3,66,3
38056,1262,468,39,0,0,67,3
38057,1109,719,58,1,3,91,5
38058,1585,899,27,4,1,90,1
38059,164,803,70,2,1,57,3
38060,2223,343,74,1,0,85,5
38061,2091,192,78,1,0,54,5
38062,465,224,77,4,1,75,4
38063,1024,162,20,0,1,83,3
38064,1926,219,78,2,0,52,3
38065,1940,444,51,1,1,88,5
38066,2025,567,43,3,2,56,1
38067,1174,547,13,3,2,68,0
38068,1531,580,11,2,1,74,4
38069,2011,70,79,5,1,71,0
38070,963,907,69,2,0,90,2
38071,1989,153,13,2,0,55,4
38072,81,524,59,5,3,88,1
38073,86,502,55,3,1,72,5
38074,2474,811,71,4,3,62,5
38075,43,354,8,4,2,79,4
38076,616,772,51,5,0,79,4
38077,1566,846,66,5,1,100,4
38078,1879,251,31,3,1,64,5
38079,1524,412,38,0,2,83,1
38080,1700,490,1,5,3,84,2
38081,1819,526,80,5,1,96,5
38082,1169,831,76,3,1,63,4
38083,1318,735,17,2,1,56,2
38084,91,56,45,3,0,87,5
38085,1964,320,1,1,3,56,3
38086,1724,668,44,1,0,67,1
38087,1603,622,31,5,2,89,4
38088,645,534,53,1,1,78,1
38089,2179,254,30,4,3,97,0
38090,2053,671,71,2,0,95,2
38091,805,284,82,5,0,70,3
38092,67,209,62,1,3,93,2
38093,1539,261,23,4,0,84,5
38094,1348,330,16,1,1,69,1
38095,1991,26,15,5,1,91,3
38096,27,15,75,2,0,88,4
38097,1233,252,25,2,3,87,2
38098,476,758,16,0,2,54,0
38099,6,274,63,3,3,98,4
38100,1647,439,78,3,1,60,1
38101,506,433,15,3,1,86,0
38102,295,415,87,3,0,56,2
38103,488,876,86,2,3,79,4
38104,159,572,63,3,0,88,1
38105,1461,503,88,2,3,50,2
38106,2162,296,12,1,1,87,4
38107,835,831,70,4,2,57,3
38108,2376,178,34,3,3,75,0
38109,1228,70,41,5,0,56,0
38110,701,884,72,4,2,60,0
38111,1269,891,36,3,2,58,3
38112,1807,844,44,1,0,57,4
38113,2423,203,22,3,0,55,4
38114,1623,692,44,3,3,89,4
38115,1627,783,25,5,1,50,0
38116,991,733,42,2,2,91,2
38117,2145,256,16,2,1,70,5
38118,1171,774,83,5,2,61,5
38119,645,355,67,4,0,50,3
38120,2415,620,45,1,1,53,3
38121,715,881,21,3,1,57,5
38122,2293,833,23,5,2,90,1
38123,725,822,6,0,1,52,5
38124,336,856,65,0,0,50,0
38125,543,157,30,4,1,66,2
38126,1728,45,56,0,3,57,4
38127,915,558,23,2,1,100,4
38128,388,55,55,1,2,72,1
38129,2003,51,5,3,2,60,4
38130,142,812,58,2,3,99,1
38131,2451,487,84,0,0,50,2
38132,2179,427,14,3,1,61,2
38133,675,656,35,0,1,55,0
38134,2381,190,48,5,3,67,3
38135,2175,915,64,1,3,62,1
38136,1939,171,90,2,3,92,3
38137,1671,42,35,4,3,69,2
38138,143,608,4,3,3,88,3
38139,1652,550,52,3,2,68,5
38140,575,428,43,4,2,84,2
38141,243,198,9,1,1,91,4
38142,1156,300,47,2,0,76,4
38143,1212,414,47,4,0,94,4
38144,892,424,23,1,2,83,4
38145,2143,704,2,5,2,88,5
38146,327,258,8,3,0,77,5
38147,1177,678,84,5,3,56,5
38148,847,724,30,3,2,72,1
38149,805,177,90,0,3,79,4
38150,2315,67,37,5,0,87,5
38151,2027,774,86,5,0,72,5
38152,1736,381,79,1,3,92,1
38153,1660,482,68,0,2,82,1
38154,492,748,64,4,2,51,4
38155,2214,917,9,1,2,82,0
38156,581,912,77,2,3,58,3
38157,880,874,12,1,2,66,0
38158,491,154,39,3,3,52,4
38159,1590,227,64,3,2,92,3
38160,348,718,85,3,1,85,1
38161,457,227,85,1,2,90,3
38162,2322,89,13,1,2,83,2
38163,1123,752,31,2,0,94,5
38164,1983,204,23,0,0,59,4
38165,488,791,41,3,3,69,4
38166,2167,41,84,0,1,71,5
38167,311,692,72,4,0,86,0
38168,1541,496,74,1,0,77,5
38169,228,122,12,4,0,69,3
38170,2227,360,81,5,3,94,2
38171,1610,102,21,2,0,97,1
38172,2124,858,88,4,0,77,1
38173,639,533,67,5,3,72,4
38174,2139,308,63,1,3,58,1
38175,1669,461,4,0,1,60,2
38176,878,793,76,3,1,99,5
38177,1583,252,41,3,3,79,1
38178,1,599,2,2,2,77,3
38179,1189,399,37,0,2,61,5
38180,710,120,73,2,1,52,4
38181,986,348,80,2,1,80,0
38182,2266,467,36,0,3,100,0
38183,565,701,85,0,2,77,3
38184,457,752,81,0,3,69,4
38185,816,331,59,0,2,70,0
38186,2125,331,60,5,2,76,3
38187,634,474,48,0,3,58,0
38188,649,849,63,3,3,67,3
38189,1064,132,1,0,3,89,5
38190,990,185,5,5,3,78,3
38191,1743,701,9,4,1,79,2
38192,384,304,76,1,3,56,5
38193,360,257,59,2,0,55,2
38194,2419,248,66,1,2,91,3
38195,969,750,19,2,2,94,4
38196,150,156,40,4,1,68,3
38197,1413,595,75,5,3,80,1
38198,674,500,8,4,0,54,0
38199,2456,247,36,3,3,66,5
38200,1614,496,11,1,2,86,5
38201,1768,745,27,3,0,69,1
38202,818,814,9,3,2,84,2
38203,2439,77,29,1,2,69,0
38204,763,306,1,3,2,51,3
38205,1246,323,18,0,0,64,1
38206,79,226,10,0,0,98,2
38207,72,303,75,1,3,69,1
38208,345,87,58,2,2,93,5
38209,522,620,68,0,2,64,5
38210,726,8,33,1,3,89,5
38211,2477,481,83,4,1,50,2
38212,1734,305,77,3,2,56,3
38213,1075,439,7,0,2,61,4
38214,1175,353,86,4,0,80,1
38215,1397,502,79,0,1,74,1
38216,1434,29,0,4,2,90,4
38217,2082,363,57,1,2,88,3
38218,267,744,62,1,3,61,3
38219,1964,423,38,1,1,83,2
38220,1469,604,16,4,2,73,0
38221,1679,786,78,4,0,55,2
38222,2427,61,90,3,3,56,4
38223,1893,184,29,0,0,90,4
38224,824,553,87,5,1,73,1
38225,1459,457,86,4,3,50,2
38226,1112,255,23,4,0,57,2
38227,2113,445,10,5,2,74,1
38228,127,744,32,4,3,75,0
38229,296,388,81,3,0,86,5
38230,1963,560,4,1,2,57,4
38231,1779,616,38,1,3,84,5
38232,943,556,59,2,0,64,1
38233,1768,567,55,0,0,66,0
38234,802,326,27,0,3,79,1
38235,546,735,67,5,0,73,2
38236,233,690,69,3,1,78,4
38237,2242,333,75,2,0,73,2
38238,443,835,85,1,2,95,5
38239,1869,908,74,4,0,100,3
38240,509,905,81,0,2,53,2
38241,750,242,4,1,3,52,0
38242,1766,505,19,0,0,67,5
38243,1405,56,79,0,3,62,3
38244,2354,797,45,1,0,83,4
38245,467,571,78,0,0,62,1
38246,639,239,40,3,0,66,0
38247,2283,651,78,2,2,75,2
38248,1554,492,18,4,1,87,0
38249,512,891,45,4,1,57,4
38250,964,87,87,0,0,88,2
38251,2016,544,58,1,3,86,4
38252,1808,673,3,1,2,87,1
38253,1047,671,72,4,3,92,2
38254,1843,304,38,0,2,75,3
38255,1396,760,22,0,3,52,3
38256,1410,209,3,1,1,94,2
38257,1671,513,53,4,3,54,4
38258,1890,235,44,2,2,54,5
38259,760,892,51,3,3,93,4
38260,976,389,31,3,3,91,1
38261,1495,589,76,0,0,69,5
38262,33,760,37,4,1,74,0
38263,1360,850,4,1,1,76,3
38264,1786,602,27,0,3,53,0
38265,792,304,13,0,0,59,0
38266,578,463,67,4,2,54,2
38267,312,127,17,4,1,95,0
38268,1947,369,52,4,3,90,5
38269,1664,665,87,0,3,90,1
38270,2433,522,58,4,1,80,3
38271,2300,799,19,1,2,92,5
38272,1056,95,60,2,3,96,4
38273,751,431,16,0,3,59,0
38274,1121,550,79,4,3,78,0
38275,1426,474,36,0,3,75,4
38276,1971,539,83,4,3,60,2
38277,1915,389,6,3,3,64,2
38278,229,442,54,3,0,70,1
38279,373,287,32,1,3,96,5
38280,2462,566,81,2,2,54,4
38281,883,441,4,0,2,73,2
38282,1631,320,24,3,1,74,4
38283,1445,411,45,2,2,100,0
38284,247,195,23,2,3,91,2
38285,589,469,51,5,3,77,5
38286,477,241,65,3,0,81,3
38287,699,440,58,2,2,64,1
38288,1140,96,28,5,2,55,2
38289,1925,407,21,1,2,72,1
38290,1882,549,56,0,0,91,2
38291,1398,150,46,1,1,66,5
38292,2035,432,39,2,3,91,4
38293,175,749,23,0,2,86,2
38294,1099,464,74,3,3,52,5
38295,1122,337,40,0,1,61,0
38296,655,711,22,1,3,83,5
38297,692,314,14,2,0,100,0
38298,2307,364,80,3,2,73,1
38299,931,91,14,4,2,55,5
38300,2245,870,57,3,3,94,4
38301,81,248,16,2,3,75,1
38302,1747,692,21,2,2,88,5
38303,1089,530,11,0,3,52,3
38304,66,43,67,5,0,90,5
38305,400,729,48,5,1,67,3
38306,803,500,43,0,0,55,2
38307,1227,523,23,2,3,97,4
38308,23,682,69,4,2,98,2
38309,1615,824,20,4,0,74,3
38310,1697,248,63,0,3,85,2
38311,867,681,6,2,3,98,0
38312,1650,342,56,3,0,63,1
38313,1901,183,45,2,3,71,1
38314,2157,198,14,0,2,55,5
38315,477,740,86,2,1,56,0
38316,605,102,43,3,2,73,4
38317,1624,828,44,1,2,84,3
38318,616,574,46,0,3,73,3
38319,1323,90,77,0,3,90,5
38320,1263,195,43,0,2,70,0
38321,488,910,62,4,0,73,3
38322,521,751,42,1,3,74,3
38323,1588,86,21,1,2,84,3
38324,773,227,39,2,3,61,1
38325,288,745,79,4,1,93,2
38326,2049,391,45,4,0,97,5
38327,719,525,65,3,3,74,0
38328,1761,200,4,5,1,57,0
38329,2416,257,56,1,3,68,2
38330,741,884,24,0,3,97,4
38331,2189,618,20,2,3,78,0
38332,1067,592,34,0,0,64,5
38333,1667,458,85,0,3,89,3
38334,199,567,44,4,2,100,0
38335,1684,59,11,0,3,52,1
38336,879,352,12,2,0,81,3
38337,1947,314,80,5,0,58,0
38338,857,217,30,1,0,71,5
38339,1955,193,25,3,3,96,2
38340,681,552,79,5,0,50,2
38341,1638,242,70,3,1,87,2
38342,2350,868,36,4,2,81,0
38343,2087,828,74,4,3,55,2
38344,2201,766,59,5,2,70,0
38345,1052,479,76,4,1,87,5
38346,158,14,15,4,3,85,2
38347,1196,480,35,3,1,54,4
38348,2101,42,51,1,1,71,2
38349,470,287,9,4,0,86,4
38350,1818,104,7,4,1,93,3
38351,1226,686,19,3,0,60,0
38352,1061,165,33,0,1,91,3
38353,2386,578,85,1,3,57,4
38354,794,846,18,5,3,71,0
38355,1766,811,89,4,0,90,3
38356,69,112,67,3,3,59,3
38357,2420,884,42,0,0,65,0
38358,957,168,83,1,2,100,5
38359,1950,67,51,2,1,91,2
38360,544,372,40,3,3,50,1
38361,1058,134,83,0,0,80,2
38362,1414,485,72,0,0,98,4
38363,925,298,76,2,0,50,4
38364,1064,150,66,2,3,98,4
38365,865,240,2,5,1,92,2
38366,224,550,56,4,1,100,3
38367,232,909,84,0,0,72,2
38368,633,867,58,3,1,54,0
38369,10,212,5,4,2,72,5
38370,1517,312,16,4,2,58,5
38371,2406,260,54,0,3,57,0
38372,807,378,17,5,2,58,0
38373,1939,364,41,4,3,64,1
38374,874,258,76,5,0,58,2
38375,212,905,41,0,3,64,1
38376,2257,223,48,4,3,65,4
38377,563,304,71,2,0,83,5
38378,35,277,49,4,0,94,2
38379,2096,759,50,0,3,74,2
38380,908,514,78,2,3,78,4
38381,2351,298,31,5,3,58,1
38382,1588,896,55,2,0,84,0
38383,2206,251,7,2,2,65,0
38384,498,349,19,0,1,70,4
38385,267,603,73,5,2,57,2
38386,83,533,26,1,3,76,3
38387,2274,480,11,0,1,89,0
38388,844,758,80,5,3,87,2
38389,2160,710,27,1,1,76,3
38390,2128,728,81,2,3,80,4
38391,2388,678,54,1,2,90,0
38392,2235,342,72,2,2,82,5
38393,1674,292,16,2,1,63,5
38394,2217,213,8,1,0,81,3
38395,1687,319,84,5,2,96,2
38396,2101,119,62,2,0,57,3
