EventID,MatchID,PlayerID,EventType,Minute
17906,712,115,Offside,48
17907,485,917,Yellow Card,61
17908,1128,359,Offside,54
17909,603,605,Red Card,34
17910,375,166,Red Card,27
17911,28,710,Red Card,70
17912,13,251,Injury,43
17913,1024,802,Yellow Card,18
17914,104,729,Yellow Card,46
17915,2000,51,Substitution,42
17916,446,812,Injury,65
17917,714,364,Red Card,42
17918,1519,95,Substitution,60
17919,1505,134,Injury,3
17920,410,215,Injury,62
17921,273,685,Offside,71
17922,778,544,Yellow Card,90
17923,845,138,Red Card,80
17924,235,46,Offside,81
17925,2045,639,Red Card,79
17926,720,86,Yellow Card,4
17927,748,719,Offside,66
17928,1403,463,Red Card,61
17929,2231,390,Offside,80
17930,512,445,Red Card,59
17931,715,162,Substitution,82
17932,1208,603,Offside,30
17933,987,918,Yellow Card,14
17934,296,645,Red Card,86
17935,760,505,Substitution,81
17936,2492,125,Red Card,28
17937,2221,304,Substitution,42
17938,1588,754,Red Card,47
17939,853,373,Offside,36
17940,1439,65,Offside,42
17941,1698,417,Substitution,54
17942,1965,644,Yellow Card,16
17943,2015,466,Offside,41
17944,1654,533,Yellow Card,86
17945,1153,813,Red Card,37
17946,686,877,Substitution,65
17947,9,477,Injury,17
17948,2332,575,Offside,19
17949,2022,12,Substitution,69
17950,1026,15,Injury,80
17951,1826,5,Red Card,33
17952,919,158,Injury,54
17953,1966,338,Yellow Card,79
17954,1210,786,Yellow Card,85
17955,778,88,Red Card,81
17956,1016,648,Yellow Card,75
17957,2210,195,Substitution,14
17958,1988,658,Yellow Card,77
17959,2126,512,Injury,54
17960,707,899,Injury,82
17961,1021,119,Red Card,45
17962,454,785,Offside,69
17963,2344,25,Substitution,63
17964,671,751,Substitution,22
17965,49,362,Offside,90
17966,2090,730,Red Card,7
17967,489,433,Red Card,9
17968,742,663,Substitution,57
17969,298,111,Substitution,3
17970,1004,755,Substitution,46
17971,280,549,Substitution,14
17972,1540,341,Yellow Card,35
17973,673,908,Offside,80
17974,1765,338,Substitution,10
17975,1624,423,Substitution,25
17976,2011,447,Substitution,16
17977,143,569,Injury,26
17978,1609,208,Offside,69
17979,2283,418,Offside,44
17980,542,55,Substitution,72
17981,496,216,Substitution,10
17982,1955,912,Yellow Card,55
17983,1244,383,Offside,32
17984,709,250,Yellow Card,37
17985,843,202,Yellow Card,61
17986,159,758,Red Card,35
17987,2030,6,Red Card,60
17988,1755,9,Offside,22
17989,2067,561,Offside,27
17990,39,733,Injury,37
17991,658,560,Yellow Card,82
17992,240,649,Offside,35
17993,235,194,Offside,82
17994,143,19,Red Card,53
17995,1228,775,Injury,5
17996,1665,598,Yellow Card,21
17997,327,629,Injury,70
17998,1413,692,Substitution,85
17999,541,811,Substitution,5
18000,1996,718,Offside,11
18001,267,565,Red Card,39
18002,1480,38,Offside,57
18003,476,177,Yellow Card,10
18004,976,29,Substitution,7
18005,1868,89,Injury,79
18006,236,206,Yellow Card,45
18007,1854,862,Red Card,31
18008,993,476,Substitution,49
18009,795,158,Red Card,48
18010,1966,368,Yellow Card,20
18011,653,249,Injury,35
18012,2149,739,Offside,48
18013,284,273,Offside,79
18014,542,625,Substitution,65
18015,2052,18,Injury,41
18016,989,220,Red Card,4
18017,487,210,Injury,55
18018,409,904,Injury,1
18019,694,387,Offside,8
18020,1301,605,Injury,77
18021,1692,571,Substitution,69
18022,2457,887,Substitution,55
18023,2387,907,Offside,65
18024,2370,203,Injury,46
18025,1636,89,Red Card,37
18026,2460,517,Injury,26
18027,1327,385,Injury,11
18028,1376,272,Injury,10
18029,2290,451,Substitution,73
18030,2077,83,Injury,72
18031,2325,433,Substitution,20
18032,260,758,Injury,7
18033,1547,880,Injury,32
18034,2270,196,Offside,17
18035,635,378,Offside,70
18036,1879,675,Yellow Card,60
18037,1280,569,Substitution,31
18038,1786,94,Offside,48
18039,787,299,Yellow Card,53
18040,2247,88,Offside,63
18041,1313,772,Substitution,77
18042,329,810,Red Card,61
18043,1510,55,Red Card,16
18044,662,890,Offside,81
18045,1213,549,Offside,4
18046,2308,715,Injury,8
18047,2132,435,Red Card,69
18048,1268,440,Red Card,79
18049,1738,798,Substitution,28
18050,2223,705,Offside,31
18051,1818,660,Offside,65
18052,2462,279,Injury,28
18053,2216,731,Substitution,56
18054,2201,113,Substitution,77
18055,54,501,Substitution,51
18056,374,812,Injury,56
18057,1077,333,Offside,70
18058,1530,861,Injury,74
18059,1635,37,Substitution,82
18060,2043,461,Yellow Card,61
18061,2145,544,Substitution,88
18062,1624,178,Injury,70
18063,1590,629,Offside,68
18064,534,672,Substitution,82
18065,722,343,Offside,35
18066,1093,116,Offside,58
18067,1120,742,Injury,73
18068,917,802,Yellow Card,55
18069,709,60,Offside,27
18070,889,651,Yellow Card,70
18071,2210,650,Offside,2
18072,530,413,Substitution,4
18073,939,519,Offside,50
18074,1277,354,Substitution,31
18075,839,738,Offside,26
18076,92,545,Offside,89
18077,1313,700,Yellow Card,21
18078,289,515,Injury,16
18079,1680,877,Offside,59
18080,1410,141,Red Card,51
18081,2448,183,Offside,19
18082,632,374,Offside,31
18083,2483,759,Substitution,48
18084,2212,795,Substitution,74
18085,2346,763,Injury,28
18086,1040,791,Red Card,76
18087,1847,730,Injury,18
18088,2080,852,Red Card,48
18089,2170,461,Substitution,27
18090,1268,513,Injury,88
18091,1546,354,Yellow Card,72
18092,1103,860,Substitution,3
18093,942,841,Offside,45
18094,1012,686,Injury,61
18095,675,291,Substitution,67
18096,1578,737,Injury,27
18097,1925,489,Substitution,75
18098,40,410,Red Card,25
18099,1101,163,Offside,5
18100,484,106,Offside,66
18101,1227,22,Offside,62
18102,283,346,Red Card,28
18103,167,546,Injury,35
18104,465,203,Substitution,78
18105,1923,498,Red Card,4
18106,2388,497,Yellow Card,22
18107,2380,393,Offside,66
18108,1294,147,Red Card,83
18109,189,248,Red Card,53
18110,2135,305,Yellow Card,4
18111,930,710,Offside,3
18112,1888,317,Substitution,20
18113,1078,276,Injury,77
18114,1968,104,Red Card,2
18115,1714,560,Injury,74
18116,2020,813,Yellow Card,11
18117,456,29,Yellow Card,19
18118,1234,770,Red Card,62
18119,1784,668,Injury,21
18120,465,875,Substitution,83
18121,271,147,Offside,5
18122,151,302,Injury,58
18123,71,572,Red Card,46
18124,360,769,Substitution,38
18125,1300,125,Yellow Card,72
18126,1115,165,Substitution,25
18127,303,103,Red Card,80
18128,1404,912,Injury,13
18129,2066,606,Red Card,50
18130,1393,910,Red Card,22
18131,1380,49,Injury,41
18132,519,550,Yellow Card,90
18133,370,203,Red Card,89
18134,599,643,Yellow Card,79
18135,1830,718,Red Card,73
18136,588,255,Injury,79
18137,2229,366,Offside,60
18138,678,402,Offside,55
18139,654,860,Injury,57
18140,2113,551,Substitution,11
18141,1336,359,Injury,26
18142,256,12,Yellow Card,14
18143,1455,114,Offside,20
18144,107,135,Red Card,73
18145,837,172,Injury,35
18146,804,35,Offside,38
18147,1837,85,Substitution,20
18148,2019,99,Offside,15
18149,93,156,Injury,8
18150,1041,409,Yellow Card,54
18151,1315,534,Injury,49
18152,1253,286,Substitution,77
18153,2268,600,Injury,14
18154,2101,546,Injury,3
18155,183,306,Substitution,46
18156,1966,796,Offside,78
18157,431,313,Substitution,43
18158,721,785,Red Card,71
18159,1336,544,Offside,75
18160,1448,34,Substitution,5
18161,817,248,Substitution,67
18162,437,69,Offside,10
18163,1331,361,Substitution,43
18164,135,107,Red Card,79
18165,2498,757,Yellow Card,18
18166,1749,689,Injury,19
18167,410,906,Offside,41
18168,1602,317,Offside,27
18169,2097,581,Substitution,56
18170,1266,518,Offside,77
18171,1125,248,Red Card,41
18172,1633,614,Offside,5
18173,1199,13,Red Card,1
18174,185,623,Offside,30
18175,1190,347,Red Card,7
18176,852,37,Red Card,77
18177,991,498,Substitution,34
18178,1721,266,Substitution,41
18179,1367,123,Offside,4
18180,1511,720,Red Card,87
18181,967,273,Red Card,23
18182,2201,225,Offside,14
18183,1896,389,Yellow Card,29
18184,999,374,Injury,37
18185,2427,520,Injury,80
18186,1640,864,Injury,22
18187,249,702,Red Card,47
18188,470,398,Yellow Card,89
18189,214,423,Yellow Card,47
18190,916,619,Yellow Card,14
18191,1422,124,Injury,30
18192,2387,590,Substitution,64
18193,1259,519,Yellow Card,12
18194,1315,322,Yellow Card,1
18195,960,132,Substitution,49
18196,1707,520,Yellow Card,45
18197,1952,160,Injury,73
18198,2092,682,Injury,54
18199,1031,355,Red Card,78
18200,2415,707,Yellow Card,68
18201,690,645,Substitution,38
18202,1843,541,Offside,36
18203,1296,132,Red Card,54
18204,2059,73,Injury,81
18205,2438,391,Red Card,52
18206,1712,828,Substitution,54
18207,574,246,Substitution,85
18208,1496,481,Substitution,11
18209,817,731,Offside,76
18210,2414,188,Yellow Card,8
18211,1476,577,Injury,63
18212,708,147,Injury,73
18213,550,300,Offside,11
18214,669,20,Yellow Card,59
18215,69,664,Red Card,53
18216,1329,724,Offside,43
18217,828,244,Red Card,30
18218,853,576,Injury,64
18219,644,72,Red Card,19
18220,79,9,Offside,41
18221,1221,723,Offside,78
18222,1327,734,Offside,32
18223,414,26,Substitution,33
18224,88,272,Offside,5
18225,1906,68,Injury,78
18226,107,824,Injury,65
18227,172,489,Injury,37
18228,1150,463,Yellow Card,19
18229,698,520,Injury,41
18230,2182,784,Substitution,8
18231,371,679,Injury,15
18232,977,525,Injury,71
18233,310,831,Yellow Card,64
18234,2225,754,Yellow Card,13
18235,1109,585,Injury,19
18236,540,898,Red Card,40
18237,24,299,Substitution,68
18238,6,834,Red Card,16
18239,1294,491,Yellow Card,86
18240,1480,170,Offside,63
18241,2390,412,Substitution,69
18242,2411,688,Injury,49
18243,821,330,Yellow Card,36
18244,2461,476,Yellow Card,51
18245,1762,136,Offside,50
18246,1452,549,Red Card,19
18247,2226,57,Substitution,61
18248,540,242,Injury,44
18249,809,139,Substitution,9
18250,2123,677,Injury,24
18251,2021,640,Injury,24
18252,582,295,Yellow Card,58
18253,136,3,Yellow Card,2
18254,2304,58,Injury,86
18255,1915,604,Injury,11
18256,1398,3,Substitution,53
18257,1114,551,Red Card,65
18258,898,584,Substitution,53
18259,19,855,Red Card,10
18260,1697,194,Red Card,78
18261,848,157,Injury,40
18262,1459,735,Injury,67
18263,1868,701,Red Card,73
18264,765,577,Injury,30
18265,2418,570,Offside,38
18266,888,264,Yellow Card,9
18267,2472,358,Red Card,49
18268,2435,438,Injury,53
18269,1461,337,Injury,19
18270,1644,392,Yellow Card,83
18271,506,453,Injury,66
18272,2421,761,Offside,19
18273,520,209,Red Card,25
18274,2462,175,Offside,15
18275,1735,607,Substitution,70
18276,852,260,Injury,46
18277,2208,215,Red Card,37
18278,2115,422,Offside,3
18279,1291,135,Yellow Card,14
18280,1791,548,Offside,76
18281,1102,775,Substitution,23
18282,2436,548,Red Card,65
18283,924,228,Offside,52
18284,2472,472,Yellow Card,2
18285,568,375,Yellow Card,79
18286,1767,101,Injury,77
18287,1590,436,Yellow Card,67
18288,117,763,Substitution,39
18289,278,519,Red Card,56
18290,1770,33,Offside,26
18291,182,186,Yellow Card,6
18292,2282,523,Injury,7
18293,1934,316,Offside,87
18294,1900,635,Yellow Card,88
18295,657,911,Offside,90
18296,1441,269,Yellow Card,17
18297,2500,90,Substitution,37
18298,631,31,Yellow Card,70
18299,811,772,Red Card,13
18300,955,701,Substitution,27
18301,1448,225,Red Card,24
18302,1965,9,Injury,48
18303,2116,27,Yellow Card,51
18304,1045,496,Injury,67
18305,1680,880,Substitution,64
18306,1814,335,Red Card,63
18307,482,385,Offside,68
18308,1142,828,Substitution,89
18309,2089,154,Substitution,73
18310,586,15,Offside,5
18311,730,353,Offside,18
18312,236,190,Yellow Card,58
18313,1090,380,Yellow Card,13
18314,1428,378,Yellow Card,57
18315,548,804,Red Card,55
18316,2490,691,Yellow Card,84
18317,290,432,Yellow Card,83
18318,1398,865,Injury,40
18319,2062,751,Red Card,88
18320,2194,729,Injury,29
18321,1816,308,Offside,19
18322,1464,516,Yellow Card,41
18323,1610,227,Yellow Card,31
18324,2074,16,Injury,35
18325,1325,443,Injury,76
18326,2423,195,Injury,75
18327,202,423,Yellow Card,57
18328,327,832,Yellow Card,38
18329,1394,586,Yellow Card,32
18330,1889,719,Offside,26
18331,753,11,Offside,74
18332,247,913,Substitution,11
18333,689,6,Yellow Card,70
18334,696,878,Substitution,62
18335,1047,59,Red Card,56
18336,719,265,Injury,78
18337,744,482,Red Card,57
18338,1798,388,Offside,15
18339,42,604,Substitution,57
18340,1988,821,Red Card,89
18341,1455,761,Offside,76
18342,2103,422,Yellow Card,86
18343,100,84,Injury,46
18344,2276,466,Yellow Card,58
18345,1098,107,Offside,44
18346,282,53,Red Card,36
18347,331,828,Yellow Card,36
18348,1073,245,Yellow Card,86
18349,1842,636,Substitution,18
18350,358,668,Red Card,48
18351,960,469,Substitution,89
18352,1529,524,Offside,45
18353,1934,475,Injury,56
18354,402,232,Yellow Card,82
18355,971,286,Yellow Card,34
18356,1522,356,Substitution,72
18357,671,782,Offside,38
18358,1269,63,Injury,21
18359,2218,337,Yellow Card,90
18360,2052,285,Substitution,56
18361,698,462,Red Card,4
18362,1773,392,Red Card,8
18363,1437,99,Red Card,10
18364,1254,433,Red Card,36
18365,257,563,Offside,70
18366,2161,869,Yellow Card,38
18367,1384,142,Substitution,85
18368,1437,259,Red Card,35
18369,2402,881,Injury,83
18370,135,32,Red Card,7
18371,683,687,Injury,88
18372,1191,87,Injury,27
18373,1121,310,Offside,54
18374,837,570,Offside,16
18375,1390,57,Injury,57
18376,1734,672,Red Card,64
18377,142,283,Red Card,50
18378,1306,288,Red Card,41
18379,503,378,Injury,87
18380,687,346,Substitution,60
18381,475,117,Substitution,34
18382,570,69,Substitution,25
18383,300,77,Yellow Card,45
18384,511,57,Injury,87
18385,2465,280,Offside,50
18386,697,391,Injury,89
18387,1292,255,Substitution,45
18388,2251,665,Red Card,27
18389,625,285,Yellow Card,18
18390,1151,363,Red Card,10
18391,1711,741,Red Card,15
18392,773,120,Offside,43
18393,225,631,Yellow Card,31
18394,1566,613,Red Card,80
18395,1179,859,Red Card,48
18396,638,340,Substitution,75
18397,821,611,Offside,44
18398,926,463,Red Card,6
18399,2258,428,Red Card,87
18400,2207,194,Yellow Card,67
18401,2036,219,Injury,31
18402,134,821,Substitution,75
18403,1751,133,Offside,34
18404,416,681,Substitution,17
18405,1286,550,Injury,31
18406,461,456,Red Card,85
18407,56,766,Red Card,64
18408,1976,182,Offside,81
18409,49,467,Yellow Card,67
18410,2158,654,Red Card,70
18411,399,527,Offside,54
18412,1057,27,Yellow Card,18
18413,2022,544,Red Card,25
18414,2485,158,Substitution,67
18415,2228,596,Yellow Card,22
18416,2118,852,Offside,75
18417,962,746,Yellow Card,88
18418,1104,87,Injury,43
18419,2152,788,Yellow Card,79
18420,378,455,Red Card,45
18421,655,863,Red Card,25
18422,125,214,Yellow Card,75
18423,740,726,Injury,37
18424,978,325,Offside,10
18425,1643,341,Yellow Card,38
18426,1690,861,Yellow Card,82
18427,2432,52,Injury,21
18428,860,37,Yellow Card,39
18429,939,285,Offside,89
18430,2044,792,Injury,25
18431,1711,324,Red Card,76
18432,1508,13,Red Card,4
18433,1209,566,Red Card,55
18434,114,523,Offside,52
18435,1700,354,Red Card,48
18436,1160,223,Red Card,27
18437,604,20,Red Card,15
18438,1738,449,Offside,38
18439,51,900,Substitution,88
18440,993,893,Yellow Card,73
18441,2361,450,Injury,47
18442,1670,572,Yellow Card,66
18443,841,315,Substitution,38
18444,1328,915,Yellow Card,32
18445,1539,117,Red Card,63
18446,1446,666,Substitution,68
18447,2400,217,Offside,32
18448,193,72,Injury,13
18449,817,465,Offside,89
18450,1206,538,Offside,67
18451,316,644,Substitution,16
18452,729,842,Substitution,55
18453,2002,536,Injury,8
18454,1983,25,Injury,18
18455,456,816,Injury,82
18456,1812,337,Injury,23
18457,1649,168,Yellow Card,38
18458,1529,465,Red Card,64
18459,537,322,Red Card,76
18460,1927,31,Red Card,53
18461,1847,223,Substitution,18
18462,1278,782,Substitution,40
18463,2050,405,Red Card,22
18464,584,857,Substitution,6
18465,369,701,Yellow Card,80
18466,1123,383,Yellow Card,74
18467,523,221,Injury,8
18468,253,373,Injury,74
18469,1966,707,Red Card,77
18470,1191,627,Substitution,89
18471,16,51,Injury,17
18472,2419,777,Offside,71
18473,1192,677,Injury,31
18474,2246,44,Yellow Card,29
18475,339,783,Substitution,23
18476,2271,85,Yellow Card,15
18477,518,16,Offside,20
18478,866,820,Red Card,68
18479,501,377,Substitution,20
18480,773,43,Injury,76
18481,1327,737,Yellow Card,48
18482,866,860,Red Card,81
18483,702,362,Injury,80
18484,1028,896,Red Card,3
18485,2162,241,Injury,72
18486,1252,498,Yellow Card,38
18487,111,28,Offside,56
18488,403,803,Red Card,18
18489,315,202,Offside,73
18490,701,786,Red Card,77
18491,1024,419,Offside,8
18492,88,274,Yellow Card,45
18493,1955,516,Red Card,14
18494,335,176,Red Card,63
18495,1491,796,Substitution,45
18496,192,165,Yellow Card,80
18497,729,130,Offside,28
18498,817,75,Substitution,15
18499,564,709,Offside,23
18500,2466,265,Offside,30
18501,2073,268,Yellow Card,45
18502,1607,831,Injury,15
18503,15,795,Offside,61
18504,459,558,Yellow Card,25
18505,2154,799,Yellow Card,30
18506,938,500,Red Card,39
18507,2424,256,Substitution,81
18508,217,92,Injury,70
18509,1084,562,Red Card,37
18510,2434,288,Offside,22
18511,2085,58,Substitution,14
18512,669,131,Red Card,79
18513,396,473,Injury,20
18514,1374,627,Substitution,7
18515,394,47,Yellow Card,21
18516,736,275,Injury,20
18517,55,70,Offside,76
18518,1473,215,Offside,70
18519,748,585,Offside,53
18520,780,272,Yellow Card,73
18521,842,604,Red Card,26
18522,1939,734,Injury,76
18523,531,391,Red Card,44
18524,260,234,Substitution,53
18525,856,216,Yellow Card,87
18526,1824,632,Offside,15
18527,621,203,Yellow Card,43
18528,1915,366,Yellow Card,80
18529,1461,609,Yellow Card,77
18530,1221,566,Injury,54
18531,592,405,Offside,71
18532,1795,738,Red Card,19
18533,1047,506,Yellow Card,33
18534,788,198,Injury,19
18535,2440,236,Offside,88
18536,192,540,Substitution,81
18537,580,182,Yellow Card,76
18538,775,185,Red Card,88
18539,760,342,Red Card,46
18540,137,390,Substitution,16
18541,924,825,Offside,71
18542,551,525,Substitution,54
18543,1781,149,Red Card,8
18544,903,505,Injury,57
18545,1827,516,Offside,18
18546,24,427,Substitution,70
18547,731,427,Substitution,76
18548,1486,296,Offside,56
18549,1346,9,Offside,38
18550,928,257,Red Card,30
18551,862,62,Yellow Card,26
18552,2196,876,Substitution,66
18553,2413,334,Yellow Card,39
18554,1768,152,Offside,18
18555,1620,557,Red Card,26
18556,1899,442,Red Card,49
18557,1007,71,Red Card,21
18558,1870,894,Offside,86
18559,1659,315,Offside,87
18560,365,106,Yellow Card,76
18561,1865,821,Red Card,8
18562,2398,245,Substitution,63
18563,786,796,Red Card,24
18564,223,63,Red Card,61
18565,2445,387,Injury,49
18566,944,311,Red Card,37
18567,143,560,Injury,77
18568,1162,280,Red Card,58
18569,808,17,Substitution,47
18570,1796,624,Yellow Card,63
18571,2139,512,Injury,28
18572,1488,344,Substitution,22
18573,925,241,Red Card,3
18574,2112,364,Yellow Card,79
18575,1353,114,Offside,50
18576,1636,919,Red Card,41
18577,1198,283,Substitution,10
18578,675,510,Yellow Card,61
18579,719,177,Offside,32
18580,2029,460,Yellow Card,85
18581,1742,644,Injury,30
18582,952,169,Yellow Card,41
18583,1892,828,Substitution,85
18584,126,683,Offside,50
18585,818,367,Offside,73
18586,1383,841,Substitution,81
18587,21,48,Yellow Card,65
18588,545,156,Yellow Card,34
18589,2014,329,Red Card,52
18590,2077,279,Substitution,41
18591,1376,578,Offside,59
18592,1873,495,Substitution,5
18593,635,58,Offside,34
18594,99,619,Injury,25
18595,2323,12,Red Card,2
18596,177,834,Yellow Card,2
18597,781,757,Yellow Card,28
18598,2375,194,Red Card,72
18599,2228,430,Offside,68
18600,1698,226,Yellow Card,52
18601,608,48,Substitution,38
18602,1741,760,Red Card,11
18603,2467,606,Yellow Card,57
18604,1917,379,Injury,64
18605,501,219,Offside,11
18606,314,85,Yellow Card,75
18607,9,380,Yellow Card,58
18608,32,402,Offside,34
18609,913,356,Offside,11
18610,1713,352,Injury,78
18611,1025,233,Red Card,59
18612,593,491,Yellow Card,15
18613,740,586,Injury,86
18614,456,563,Offside,80
18615,2491,234,Yellow Card,8
18616,1792,467,Red Card,20
18617,2136,716,Yellow Card,24
18618,1164,218,Injury,12
18619,899,881,Red Card,78
18620,678,415,Yellow Card,4
18621,1977,10,Injury,57
18622,136,187,Offside,62
18623,2390,161,Injury,61
18624,446,327,Red Card,2
18625,1566,393,Substitution,4
18626,2018,467,Injury,5
18627,1413,494,Red Card,24
18628,766,97,Substitution,10
18629,2381,580,Red Card,90
18630,208,516,Yellow Card,61
18631,532,228,Injury,54
18632,2247,101,Yellow Card,63
18633,1321,79,Injury,59
18634,613,771,Yellow Card,43
18635,1117,859,Offside,23
18636,157,648,Offside,27
18637,1259,745,Injury,41
18638,410,576,Yellow Card,2
18639,2323,417,Substitution,84
18640,352,4,Red Card,54
18641,2356,145,Offside,66
18642,1567,624,Yellow Card,25
18643,780,538,Substitution,41
18644,736,205,Substitution,86
18645,1212,198,Injury,9
18646,1690,279,Offside,46
18647,652,326,Substitution,42
18648,928,513,Red Card,41
18649,1165,279,Substitution,40
18650,418,376,Yellow Card,57
18651,733,86,Offside,63
18652,2466,551,Yellow Card,34
18653,1787,46,Substitution,76
18654,2343,770,Offside,32
18655,1229,142,Red Card,80
18656,1262,193,Substitution,25
18657,2166,339,Substitution,54
18658,1062,884,Yellow Card,32
18659,1788,86,Injury,46
18660,1088,443,Offside,51
18661,106,571,Substitution,40
18662,1570,233,Red Card,81
18663,1462,265,Yellow Card,62
18664,1499,813,Yellow Card,60
18665,541,855,Substitution,33
18666,843,800,Injury,83
18667,1677,30,Red Card,32
18668,1554,734,Injury,54
18669,776,915,Red Card,72
18670,356,890,Injury,59
18671,1602,811,Injury,23
18672,735,220,Yellow Card,48
18673,1640,222,Substitution,84
18674,522,443,Injury,33
18675,1215,286,Yellow Card,67
18676,1779,601,Yellow Card,42
18677,2292,508,Red Card,36
18678,701,725,Injury,13
18679,1305,662,Yellow Card,6
18680,1575,238,Offside,41
18681,485,828,Injury,23
18682,1955,895,Injury,45
18683,587,476,Injury,10
18684,1553,335,Yellow Card,78
18685,136,477,Offside,89
18686,669,697,Substitution,89
18687,2201,518,Yellow Card,38
18688,2108,162,Injury,81
18689,70,628,Red Card,50
18690,1154,115,Red Card,39
18691,1164,779,Offside,64
18692,167,887,Substitution,46
18693,691,72,Red Card,22
18694,1582,267,Offside,26
18695,1463,807,Substitution,62
18696,985,308,Red Card,18
18697,1661,180,Injury,52
18698,538,94,Offside,10
18699,485,728,Offside,12
18700,1948,6,Red Card,66
18701,264,909,Yellow Card,17
18702,1168,30,Substitution,28
18703,932,697,Injury,81
18704,987,235,Substitution,76
18705,1502,23,Injury,31
18706,1800,179,Offside,76
18707,2315,181,Substitution,51
18708,886,370,Yellow Card,40
18709,1135,494,Offside,2
18710,1641,35,Substitution,85
18711,50,701,Offside,44
18712,1415,637,Substitution,47
18713,1525,326,Offside,25
18714,1296,717,Offside,37
18715,69,13,Injury,9
18716,78,445,Substitution,20
18717,2299,568,Yellow Card,5
18718,843,530,Red Card,17
18719,1180,635,Injury,84
18720,2160,237,Offside,53
18721,1072,714,Offside,59
18722,1719,594,Offside,40
18723,2153,391,Yellow Card,64
18724,379,228,Red Card,85
18725,47,352,Yellow Card,39
18726,1911,849,Yellow Card,33
18727,207,697,Yellow Card,16
18728,2351,782,Substitution,5
18729,2384,428,Substitution,69
18730,807,283,Offside,43
18731,288,539,Injury,54
18732,597,802,Yellow Card,24
18733,114,803,Yellow Card,34
18734,2495,497,Injury,74
18735,2106,163,Injury,87
18736,482,295,Yellow Card,85
18737,728,689,Substitution,48
18738,2208,606,Offside,68
18739,986,296,Injury,69
18740,1776,10,Yellow Card,71
18741,196,838,Substitution,16
18742,124,117,Substitution,62
18743,2489,179,Offside,54
18744,1422,602,Offside,68
18745,1171,504,Substitution,79
18746,910,812,Red Card,66
18747,1463,853,Offside,9
18748,2277,537,Red Card,86
18749,724,869,Yellow Card,82
18750,1484,363,Offside,15
18751,1850,700,Injury,86
18752,171,648,Red Card,41
18753,1686,146,Offside,10
18754,1173,904,Offside,71
18755,1549,401,Injury,59
18756,1597,876,Offside,1
18757,1468,640,Red Card,28
18758,945,782,Substitution,50
18759,1413,808,Offside,79
18760,2108,572,Offside,84
18761,1642,457,Yellow Card,74
18762,495,245,Offside,13
18763,920,435,Injury,72
18764,1969,722,Yellow Card,26
18765,574,136,Yellow Card,49
18766,1756,519,Offside,84
18767,514,857,Injury,82
18768,2216,407,Substitution,28
18769,2447,256,Yellow Card,74
18770,26,31,Substitution,56
18771,1661,380,Red Card,28
18772,214,583,Injury,48
18773,810,139,Offside,75
18774,271,327,Yellow Card,42
18775,1618,341,Substitution,19
18776,156,61,Substitution,55
18777,485,406,Substitution,11
18778,1793,189,Offside,22
18779,1085,392,Yellow Card,26
18780,1294,5,Yellow Card,55
18781,2273,172,Offside,68
18782,1853,772,Offside,39
18783,2411,382,Red Card,87
18784,1699,106,Red Card,56
18785,1131,609,Red Card,72
18786,1598,662,Substitution,17
18787,2381,104,Injury,20
18788,2017,767,Yellow Card,63
18789,312,877,Yellow Card,24
18790,2123,23,Injury,61
18791,207,664,Red Card,81
18792,713,676,Injury,1
18793,876,654,Yellow Card,11
18794,555,97,Substitution,31
18795,1283,432,Injury,60
18796,772,758,Red Card,42
18797,1856,708,Red Card,66
18798,1074,418,Injury,63
18799,662,271,Substitution,22
18800,1195,720,Injury,35
18801,1102,88,Yellow Card,15
18802,1101,459,Red Card,64
18803,1139,531,Red Card,73
18804,1142,818,Offside,42
18805,1420,667,Red Card,76
18806,1358,899,Injury,31
18807,1765,25,Injury,7
18808,1169,548,Substitution,69
18809,905,538,Red Card,69
18810,1154,915,Offside,29
18811,607,116,Substitution,85
18812,1602,680,Offside,41
18813,1286,606,Offside,11
18814,1321,371,Substitution,83
18815,2411,406,Yellow Card,80
18816,827,26,Injury,59
18817,243,296,Substitution,68
18818,1455,95,Yellow Card,47
18819,2089,669,Yellow Card,13
18820,960,669,Red Card,6
18821,1620,448,Red Card,40
18822,1414,716,Offside,13
18823,1118,7,Injury,21
18824,2493,838,Injury,60
18825,1995,283,Substitution,67
18826,752,525,Yellow Card,70
18827,275,382,Injury,79
18828,808,117,Substitution,5
18829,1356,455,Red Card,45
18830,1912,240,Red Card,83
18831,75,684,Substitution,9
18832,148,398,Offside,42
18833,2023,334,Red Card,13
18834,534,725,Substitution,59
18835,564,910,Injury,88
18836,796,361,Yellow Card,16
18837,1339,447,Offside,54
18838,44,920,Injury,64
18839,2110,841,Substitution,6
18840,1666,254,Substitution,55
18841,1402,238,Substitution,74
18842,408,290,Yellow Card,89
18843,1939,329,Injury,1
18844,154,272,Offside,48
18845,2411,882,Red Card,64
18846,2104,868,Offside,69
18847,2266,21,Yellow Card,15
18848,1251,691,Offside,33
18849,2109,137,Injury,30
18850,903,590,Red Card,28
18851,1141,817,Offside,53
18852,2449,31,Injury,62
18853,532,156,Substitution,43
18854,867,501,Substitution,5
18855,1590,721,Red Card,62
18856,1202,307,Offside,19
18857,1536,806,Injury,15
18858,1497,832,Injury,46
18859,505,222,Substitution,41
18860,997,790,Injury,16
18861,276,814,Offside,8
18862,1443,249,Yellow Card,65
18863,2281,57,Offside,16
18864,444,756,Yellow Card,54
18865,2444,279,Yellow Card,27
